TD3,TOV,0.75842057
TOV,TD3,0.75842057
FGA,3PM,0.759961184
3PM,FGA,0.759961184
FTA,REB,0.761385624
REB,FTA,0.761385624
PTS,DD2,0.761908403
DD2,PTS,0.761908403
TOV,MIN,0.764972726
MIN,TOV,0.764972726
FGM,PF,0.768726167
PF,FGM,0.768726167
FTA,MIN,0.768843627
MIN,FTA,0.768843627
GP,W,0.76909828
W,GP,0.76909828
AST,FTM,0.76995643
FTM,AST,0.76995643
MIN,STL,0.770078642
STL,MIN,0.770078642
FGM,REB,0.772026339
REB,FGM,0.772026339
DREB,PTS,0.779240289
PTS,DREB,0.779240289
OREB,MIN,0.791069889
MIN,OREB,0.791069889
FTA,DREB,0.79398682
DREB,FTA,0.79398682
MIN,DD2,0.796122306
DD2,MIN,0.796122306
DREB,FGM,0.798421766
FGM,DREB,0.798421766
PTS,STL,0.800869967
STL,PTS,0.800869967
AST,FGM,0.802654288
FGM,AST,0.802654288
FGA,MIN,0.80605813
MIN,FGA,0.80605813
FGA,STL,0.807991246
STL,FGA,0.807991246
STL,FGM,0.808700831
FGM,STL,0.808700831
TD3,FTM,0.812432863
FTM,TD3,0.812432863
AST,STL,0.813775221
STL,AST,0.813775221
FP,AST,0.816176324
AST,FP,0.816176324
FP,PF,0.822501797
PF,FP,0.822501797
PTS,AST,0.825248615
AST,PTS,0.825248615
FP,STL,0.829287534
STL,FP,0.829287534
FP,DD2,0.835143962
DD2,FP,0.835143962
FGA,FTA,0.837225839
FTA,FGA,0.837225839
FGA,AST,0.842833619
AST,FGA,0.842833619
TOV,AST,0.844974061
AST,TOV,0.844974061
MIN,PTS,0.847527624
PTS,MIN,0.847527624
FP,FTM,0.849934995
FTM,FP,0.849934995
FGM,FTA,0.850539989
FTA,FGM,0.850539989
FTA,TOV,0.85121852
TOV,FTA,0.85121852
FGM,FTM,0.856232398
FTM,FGM,0.856232398
OREB,DREB,0.856930622
DREB,OREB,0.856930622
PF,MIN,0.858260717
MIN,PF,0.858260717
FTA,DD2,0.86052601
DD2,FTA,0.86052601
FP,TOV,0.876715461
TOV,FP,0.876715461
FGM,MIN,0.881343367
MIN,FGM,0.881343367
FTA,FP,0.883542502
FP,FTA,0.883542502
TOV,FGM,0.884825324
FGM,TOV,0.884825324
